epochSeconds,market,symbol,stepChange,minDrop,maxJump,normalizedPricePT40M,changePT6H,rsiPT30M
1660968000,binance,DGBUSDT,0.0000,0.00,0.00,0.00,0.00,0.00
1660968060,binance,DGBUSDT,0.0028,0.00,0.00,6.17,0.00,0.00
1660968120,binance,DGBUSDT,0.0000,0.00,0.00,4.30,0.00,0.00
1660968180,binance,DGBUSDT,0.0000,0.00,0.00,3.47,0.00,0.00
1660968240,binance,DGBUSDT,0.0000,0.00,0.00,2.96,0.00,0.00
1660968300,binance,DGBUSDT,0.0019,0.00,0.00,3.90,0.00,0.00
1660968360,binance,DGBUSDT,-0.0019,-0.00,0.00,2.02,0.00,0.56
1660968420,binance,DGBUSDT,0.0019,-0.00,0.00,3.07,0.00,0.54
1660968480,binance,DGBUSDT,0.0000,-0.00,0.00,2.69,0.00,0.54
1660968540,binance,DGBUSDT,0.0000,-0.00,0.00,2.41,0.00,0.54
1660968600,binance,DGBUSDT,0.0000,-0.00,0.00,2.19,0.00,0.54
1660968660,binance,DGBUSDT,0.0000,-0.00,0.00,2.01,0.00,0.54
1660968720,binance,DGBUSDT,0.0000,-0.00,0.00,1.87,0.00,0.54
1660968780,binance,DGBUSDT,-0.0009,-0.00,0.00,1.30,0.00,0.61
1660968840,binance,DGBUSDT,0.0000,-0.00,0.00,1.23,0.00,0.61
1660968900,binance,DGBUSDT,0.0000,-0.00,0.00,1.17,0.00,0.61
1660968960,binance,DGBUSDT,0.0000,-0.00,0.00,1.11,0.00,0.61
1660969020,binance,DGBUSDT,-0.0019,-0.00,0.00,0.14,0.00,0.58
1660969080,binance,DGBUSDT,0.0000,-0.00,0.00,0.12,0.00,0.58
1660969140,binance,DGBUSDT,-0.0009,-0.00,0.00,-0.37,0.00,0.61
1660969200,binance,DGBUSDT,0.0000,-0.00,0.00,-0.39,0.00,0.61
1660969260,binance,DGBUSDT,0.0000,-0.00,0.00,-0.41,0.00,0.61
1660969320,binance,DGBUSDT,-0.0009,-0.00,0.00,-0.90,0.00,0.63
1660969380,binance,DGBUSDT,0.0000,-0.00,0.00,-0.90,0.00,0.63
1660969440,binance,DGBUSDT,-0.0009,-0.01,0.00,-1.36,-0.00,0.64
1660969500,binance,DGBUSDT,0.0000,-0.01,0.00,-1.33,-0.00,0.64
1660969560,binance,DGBUSDT,0.0009,-0.01,0.00,-0.85,0.00,0.60
1660969620,binance,DGBUSDT,-0.0019,-0.01,0.00,-1.72,-0.00,0.58
1660969680,binance,DGBUSDT,-0.0009,-0.01,0.00,-2.05,-0.00,0.59
1660969740,binance,DGBUSDT,0.0000,-0.01,0.00,-1.93,-0.00,0.59
1660969800,binance,DGBUSDT,0.0000,-0.01,0.00,-1.82,-0.00,0.55
1660969860,binance,DGBUSDT,0.0019,-0.01,0.00,-0.99,-0.00,0.56
1660969920,binance,DGBUSDT,-0.0009,-0.01,0.00,-1.35,-0.00,0.57
1660969980,binance,DGBUSDT,0.0000,-0.01,0.00,-1.30,-0.00,0.57
1660970040,binance,DGBUSDT,0.0000,-0.01,0.00,-1.26,-0.00,0.56
1660970100,binance,DGBUSDT,0.0000,-0.01,0.00,-1.22,-0.00,0.57
1660970160,binance,DGBUSDT,0.0009,-0.01,0.00,-0.83,-0.00,0.52
1660970220,binance,DGBUSDT,0.0000,-0.01,0.00,-0.82,-0.00,0.52
1660970280,binance,DGBUSDT,-0.0009,-0.01,0.00,-1.15,-0.00,0.52
1660970340,binance,DGBUSDT,0.0000,-0.01,0.00,-1.12,-0.00,0.52
1660970400,binance,DGBUSDT,0.0000,-0.01,0.00,-1.09,-0.00,0.52
1660970460,binance,DGBUSDT,0.0009,-0.01,0.00,-0.70,-0.00,0.51
1660970520,binance,DGBUSDT,0.0000,-0.01,0.00,-0.66,-0.00,0.50
1660970580,binance,DGBUSDT,0.0000,-0.01,0.00,-0.63,-0.00,0.50
1660970640,binance,DGBUSDT,0.0000,-0.01,0.00,-0.60,-0.00,0.50
1660970700,binance,DGBUSDT,0.0009,-0.01,0.00,-0.20,0.00,0.49
1660970760,binance,DGBUSDT,0.0000,-0.01,0.00,-0.18,0.00,0.51
1660970820,binance,DGBUSDT,0.0000,-0.01,0.00,-0.13,0.00,0.51
1660970880,binance,DGBUSDT,-0.0009,-0.01,0.00,-0.48,-0.00,0.51
1660970940,binance,DGBUSDT,0.0000,-0.01,0.00,-0.44,-0.00,0.51
1660971000,binance,DGBUSDT,0.0000,-0.01,0.00,-0.40,-0.00,0.51
1660971060,binance,DGBUSDT,0.0009,-0.01,0.00,0.11,0.00,0.50
1660971120,binance,DGBUSDT,0.0000,-0.01,0.00,0.18,0.00,0.50
1660971180,binance,DGBUSDT,0.0000,-0.01,0.00,0.25,0.00,0.49
1660971240,binance,DGBUSDT,0.0000,-0.01,0.00,0.34,0.00,0.49
1660971300,binance,DGBUSDT,0.0000,-0.01,0.00,0.45,0.00,0.50
1660971360,binance,DGBUSDT,0.0028,-0.00,0.01,2.69,0.00,0.60
1660971420,binance,DGBUSDT,0.0065,-0.00,0.01,4.90,0.01,0.70
1660971480,binance,DGBUSDT,0.0019,-0.00,0.01,4.24,0.01,0.69
1660971540,binance,DGBUSDT,-0.0009,-0.00,0.01,3.24,0.01,0.69
1660971600,binance,DGBUSDT,-0.0028,-0.00,0.01,2.16,0.01,0.62
1660971660,binance,DGBUSDT,-0.0019,-0.01,0.01,1.52,0.01,0.59
1660971720,binance,DGBUSDT,-0.0019,-0.01,0.01,0.95,0.00,0.58
1660971780,binance,DGBUSDT,0.0000,-0.01,0.01,0.91,0.00,0.58
1660971840,binance,DGBUSDT,0.0000,-0.01,0.01,0.87,0.00,0.58
1660971900,binance,DGBUSDT,0.0000,-0.01,0.01,0.83,0.00,0.60
1660971960,binance,DGBUSDT,-0.0028,-0.01,0.01,0.05,0.00,0.57
1660972020,binance,DGBUSDT,0.0000,-0.01,0.01,0.03,0.00,0.56
1660972080,binance,DGBUSDT,0.0000,-0.01,0.01,0.01,0.00,0.56
1660972140,binance,DGBUSDT,0.0000,-0.01,0.01,-0.02,0.00,0.56
1660972200,binance,DGBUSDT,0.0000,-0.01,0.01,-0.05,0.00,0.58
1660972260,binance,DGBUSDT,-0.0009,-0.01,0.01,-0.33,0.00,0.60
1660972320,binance,DGBUSDT,0.0000,-0.01,0.01,-0.34,0.00,0.60
1660972380,binance,DGBUSDT,0.0000,-0.01,0.01,-0.36,0.00,0.60
1660972440,binance,DGBUSDT,0.0000,-0.01,0.01,-0.38,0.00,0.64
1660972500,binance,DGBUSDT,0.0000,-0.01,0.01,-0.40,0.00,0.64
1660972560,binance,DGBUSDT,0.0000,-0.01,0.01,-0.41,0.00,0.64
1660972620,binance,DGBUSDT,0.0019,-0.01,0.01,0.14,0.00,0.60
1660972680,binance,DGBUSDT,-0.0009,-0.01,0.01,-0.17,0.00,0.62
1660972740,binance,DGBUSDT,0.0028,-0.01,0.01,0.67,0.00,0.62
1660972800,binance,DGBUSDT,0.0019,-0.01,0.01,1.19,0.01,0.63
1660972860,binance,DGBUSDT,0.0000,-0.01,0.01,1.13,0.01,0.63
1660972920,binance,DGBUSDT,0.0000,-0.01,0.01,1.07,0.01,0.63
1660972980,binance,DGBUSDT,0.0028,-0.01,0.01,1.80,0.01,0.63
1660973040,binance,DGBUSDT,-0.0009,-0.01,0.01,1.44,0.01,0.64
1660973100,binance,DGBUSDT,0.0000,-0.01,0.01,1.36,0.01,0.64
1660973160,binance,DGBUSDT,0.0000,-0.01,0.01,1.29,0.01,0.58
1660973220,binance,DGBUSDT,0.0000,-0.01,0.01,1.22,0.01,0.59
1660973280,binance,DGBUSDT,0.0000,-0.01,0.01,1.16,0.01,0.57
1660973340,binance,DGBUSDT,0.0019,-0.01,0.01,1.59,0.01,0.59
1660973400,binance,DGBUSDT,0.0000,-0.01,0.01,1.51,0.01,0.60
1660973460,binance,DGBUSDT,0.0000,-0.01,0.01,1.43,0.01,0.62
1660973520,binance,DGBUSDT,-0.0009,-0.01,0.01,1.11,0.01,0.63
1660973580,binance,DGBUSDT,0.0000,-0.01,0.01,1.06,0.01,0.63
1660973640,binance,DGBUSDT,0.0000,-0.01,0.01,1.01,0.01,0.63
1660973700,binance,DGBUSDT,-0.0009,-0.01,0.01,0.71,0.01,0.71
1660973760,binance,DGBUSDT,0.0000,-0.01,0.01,0.68,0.01,0.71
1660973820,binance,DGBUSDT,0.0000,-0.01,0.01,0.70,0.01,0.71
1660973880,binance,DGBUSDT,0.0000,-0.01,0.01,0.75,0.01,0.71
1660973940,binance,DGBUSDT,0.0000,-0.01,0.01,0.80,0.01,0.71
1660974000,binance,DGBUSDT,-0.0019,-0.01,0.01,0.25,0.01,0.67
1660974060,binance,DGBUSDT,0.0000,-0.00,0.01,0.25,0.01,0.67
1660974120,binance,DGBUSDT,0.0000,-0.00,0.01,0.24,0.01,0.67
1660974180,binance,DGBUSDT,-0.0009,-0.00,0.01,-0.05,0.00,0.67
1660974240,binance,DGBUSDT,0.0000,-0.00,0.01,-0.06,0.00,0.67
1660974300,binance,DGBUSDT,0.0000,-0.00,0.01,-0.06,0.00,0.67
1660974360,binance,DGBUSDT,0.0019,-0.00,0.01,0.47,0.01,0.67
1660974420,binance,DGBUSDT,0.0000,-0.00,0.01,0.43,0.01,0.67
1660974480,binance,DGBUSDT,-0.0009,-0.00,0.01,0.10,0.01,0.66
1660974540,binance,DGBUSDT,0.0009,-0.00,0.01,0.37,0.01,0.63
1660974600,binance,DGBUSDT,0.0000,-0.00,0.01,0.33,0.01,0.63
1660974660,binance,DGBUSDT,0.0000,-0.00,0.01,0.29,0.01,0.63
1660974720,binance,DGBUSDT,0.0000,-0.00,0.01,0.24,0.01,0.59
1660974780,binance,DGBUSDT,0.0000,-0.00,0.01,0.20,0.01,0.58
1660974840,binance,DGBUSDT,0.0000,-0.00,0.01,0.14,0.01,0.58
1660974900,binance,DGBUSDT,0.0000,-0.00,0.01,0.08,0.01,0.58
1660974960,binance,DGBUSDT,-0.0009,-0.00,0.01,-0.51,0.01,0.59
1660975020,binance,DGBUSDT,0.0009,-0.00,0.01,-0.06,0.01,0.56
1660975080,binance,DGBUSDT,0.0009,-0.00,0.01,0.51,0.01,0.52
1660975140,binance,DGBUSDT,0.0000,-0.00,0.00,0.47,0.01,0.52
1660975200,binance,DGBUSDT,0.0028,-0.00,0.01,2.44,0.01,0.58
1660975260,binance,DGBUSDT,0.0009,-0.00,0.01,2.76,0.01,0.56
1660975320,binance,DGBUSDT,-0.0019,-0.00,0.01,1.41,0.01,0.53
1660975380,binance,DGBUSDT,0.0000,-0.00,0.01,1.37,0.01,0.53
1660975440,binance,DGBUSDT,0.0009,-0.00,0.01,1.85,0.01,0.51
1660975500,binance,DGBUSDT,0.0037,-0.00,0.01,3.41,0.01,0.56
1660975560,binance,DGBUSDT,0.0018,-0.00,0.01,3.52,0.02,0.56
1660975620,binance,DGBUSDT,0.0028,-0.00,0.01,3.69,0.02,0.58
1660975680,binance,DGBUSDT,0.0074,-0.00,0.02,4.34,0.03,0.64
1660975740,binance,DGBUSDT,0.0027,-0.00,0.02,3.84,0.03,0.67
1660975800,binance,DGBUSDT,-0.0036,-0.00,0.02,2.73,0.03,0.58
1660975860,binance,DGBUSDT,0.0037,-0.00,0.02,2.90,0.03,0.59
1660975920,binance,DGBUSDT,0.0027,-0.00,0.03,2.87,0.03,0.57
1660975980,binance,DGBUSDT,-0.0036,-0.00,0.03,2.16,0.03,0.53
1660976040,binance,DGBUSDT,0.0073,-0.00,0.03,2.71,0.04,0.56
1660976100,binance,DGBUSDT,0.0027,-0.00,0.03,2.66,0.04,0.56
1660976160,binance,DGBUSDT,0.0090,-0.00,0.04,3.06,0.05,0.59
1660976220,binance,DGBUSDT,0.0009,-0.00,0.04,2.74,0.05,0.55
1660976280,binance,DGBUSDT,0.0402,-0.00,0.09,4.29,0.09,0.68
1660976340,binance,DGBUSDT,0.0129,-0.00,0.10,3.87,0.10,0.70
1660976400,binance,DGBUSDT,-0.0034,-0.00,0.10,3.12,0.10,0.68
1660976460,binance,DGBUSDT,0.0638,-0.00,0.17,4.20,0.17,0.77
1660976520,binance,DGBUSDT,-0.0304,-0.03,0.17,2.76,0.14,0.55
1660976580,binance,DGBUSDT,-0.0239,-0.05,0.17,1.91,0.11,0.48
1660976640,binance,DGBUSDT,-0.0296,-0.08,0.17,1.05,0.08,0.42
1660976700,binance,DGBUSDT,-0.0401,-0.12,0.16,-0.03,0.03,0.34
1660976760,binance,DGBUSDT,-0.0082,-0.13,0.16,-0.25,0.02,0.37
1660976820,binance,DGBUSDT,0.0027,-0.13,0.16,-0.19,0.03,0.37
1660976880,binance,DGBUSDT,-0.0064,-0.13,0.16,-0.36,0.02,0.38
1660976940,binance,DGBUSDT,0.0083,-0.13,0.16,-0.17,0.03,0.39
1660977000,binance,DGBUSDT,-0.0082,-0.13,0.16,-0.39,0.02,0.41
1660977060,binance,DGBUSDT,-0.0028,-0.13,0.16,-0.47,0.02,0.41
1660977120,binance,DGBUSDT,0.0000,-0.13,0.16,-0.48,0.02,0.41
1660977180,binance,DGBUSDT,0.0009,-0.13,0.16,-0.47,0.02,0.41
1660977240,binance,DGBUSDT,-0.0009,-0.13,0.16,-0.50,0.02,0.44
1660977300,binance,DGBUSDT,0.0018,-0.13,0.16,-0.46,0.02,0.44
1660977360,binance,DGBUSDT,0.0009,-0.13,0.16,-0.45,0.02,0.44
1660977420,binance,DGBUSDT,0.0009,-0.13,0.16,-0.44,0.02,0.43
1660977480,binance,DGBUSDT,-0.0046,-0.13,0.16,-0.57,0.02,0.45
1660977540,binance,DGBUSDT,-0.0065,-0.14,0.16,-0.75,0.01,0.45
1660977600,binance,DGBUSDT,0.0019,-0.14,0.16,-0.70,0.01,0.45
1660977660,binance,DGBUSDT,0.0046,-0.14,0.16,-0.58,0.02,0.45
1660977720,binance,DGBUSDT,0.0000,-0.14,0.16,-0.59,0.02,0.44
1660977780,binance,DGBUSDT,0.0000,-0.14,0.16,-0.59,0.02,0.44
1660977840,binance,DGBUSDT,-0.0046,-0.14,0.16,-0.72,0.01,0.47
1660977900,binance,DGBUSDT,0.0037,-0.14,0.15,-0.62,0.02,0.46
1660977960,binance,DGBUSDT,0.0028,-0.14,0.15,-0.55,0.02,0.46
1660978020,binance,DGBUSDT,-0.0018,-0.14,0.14,-0.60,0.02,0.42
1660978080,binance,DGBUSDT,0.0018,-0.14,0.14,-0.54,0.02,0.39
1660978140,binance,DGBUSDT,-0.0028,-0.14,0.14,-0.61,0.02,0.39
1660978200,binance,DGBUSDT,0.0037,-0.14,0.14,-0.50,0.02,0.19
1660978260,binance,DGBUSDT,0.0009,-0.14,0.14,-0.47,0.02,0.20
1660978320,binance,DGBUSDT,0.0000,-0.14,0.14,-0.46,0.02,0.22
1660978380,binance,DGBUSDT,-0.0037,-0.14,0.13,-0.55,0.02,0.26
1660978440,binance,DGBUSDT,0.0028,-0.14,0.13,-0.47,0.02,0.37
1660978500,binance,DGBUSDT,-0.0009,-0.14,0.12,-0.48,0.02,0.41
1660978560,binance,DGBUSDT,0.0009,-0.14,0.12,-0.43,0.02,0.40
1660978620,binance,DGBUSDT,0.0018,-0.14,0.07,-0.37,0.02,0.41
1660978680,binance,DGBUSDT,0.0018,-0.14,0.06,-0.28,0.02,0.36
1660978740,binance,DGBUSDT,0.0018,-0.14,0.06,-0.19,0.03,0.40
1660978800,binance,DGBUSDT,0.0027,-0.14,0.02,-0.06,0.03,0.40
1660978860,binance,DGBUSDT,0.0000,-0.11,0.02,0.07,0.03,0.40
1660978920,binance,DGBUSDT,-0.0018,-0.09,0.02,0.15,0.03,0.42
1660978980,binance,DGBUSDT,-0.0027,-0.06,0.02,0.18,0.02,0.40
1660979040,binance,DGBUSDT,0.0000,-0.02,0.02,0.66,0.02,0.40
1660979100,binance,DGBUSDT,0.0000,-0.02,0.02,0.77,0.02,0.41
1660979160,binance,DGBUSDT,-0.0009,-0.02,0.02,0.57,0.02,0.44
1660979220,binance,DGBUSDT,0.0009,-0.02,0.02,0.84,0.02,0.45
1660979280,binance,DGBUSDT,-0.0018,-0.02,0.02,0.38,0.02,0.50
1660979340,binance,DGBUSDT,0.0028,-0.01,0.02,1.13,0.02,0.50
1660979400,binance,DGBUSDT,0.0000,-0.01,0.02,1.09,0.02,0.48
1660979460,binance,DGBUSDT,0.0037,-0.01,0.02,1.87,0.03,0.49
1660979520,binance,DGBUSDT,-0.0009,-0.01,0.02,1.55,0.03,0.51
1660979580,binance,DGBUSDT,-0.0027,-0.01,0.02,0.86,0.02,0.53
1660979640,binance,DGBUSDT,0.0000,-0.01,0.02,0.82,0.02,0.52
1660979700,binance,DGBUSDT,-0.0018,-0.01,0.02,0.38,0.02,0.52
1660979760,binance,DGBUSDT,-0.0027,-0.01,0.02,-0.25,0.02,0.51
1660979820,binance,DGBUSDT,0.0000,-0.01,0.02,-0.24,0.02,0.51
1660979880,binance,DGBUSDT,-0.0046,-0.01,0.02,-1.27,0.01,0.49
1660979940,binance,DGBUSDT,0.0000,-0.01,0.02,-1.37,0.01,0.47
1660980000,binance,DGBUSDT,0.0009,-0.01,0.02,-1.21,0.02,0.47
1660980060,binance,DGBUSDT,0.0000,-0.01,0.02,-1.20,0.02,0.47
1660980120,binance,DGBUSDT,-0.0009,-0.01,0.02,-1.40,0.01,0.50
1660980180,binance,DGBUSDT,0.0037,-0.01,0.02,-0.52,0.02,0.51
1660980240,binance,DGBUSDT,-0.0009,-0.01,0.01,-0.82,0.02,0.51
1660980300,binance,DGBUSDT,0.0009,-0.01,0.01,-0.61,0.02,0.51
1660980360,binance,DGBUSDT,0.0000,-0.01,0.01,-0.61,0.02,0.52
1660980420,binance,DGBUSDT,-0.0009,-0.01,0.01,-0.86,0.02,0.53
1660980480,binance,DGBUSDT,0.0028,-0.01,0.01,-0.14,0.02,0.55
1660980540,binance,DGBUSDT,-0.0009,-0.01,0.01,-0.42,0.02,0.55
1660980600,binance,DGBUSDT,0.0028,-0.01,0.01,0.31,0.02,0.56
1660980660,binance,DGBUSDT,-0.0018,-0.01,0.01,-0.19,0.02,0.56
1660980720,binance,DGBUSDT,0.0009,-0.01,0.01,0.06,0.02,0.55
1660980780,binance,DGBUSDT,0.0018,-0.01,0.01,0.52,0.02,0.55
1660980840,binance,DGBUSDT,-0.0018,-0.01,0.01,0.00,0.02,0.55
1660980900,binance,DGBUSDT,0.0009,-0.01,0.01,0.23,0.02,0.52
1660980960,binance,DGBUSDT,-0.0009,-0.01,0.01,-0.04,0.02,0.55
1660981020,binance,DGBUSDT,0.0009,-0.01,0.01,0.21,0.02,0.53
1660981080,binance,DGBUSDT,0.0000,-0.01,0.01,0.22,0.02,0.52
1660981140,binance,DGBUSDT,0.0037,-0.01,0.01,1.24,0.03,0.54
1660981200,binance,DGBUSDT,0.0000,-0.01,0.01,1.28,0.03,0.52
1660981260,binance,DGBUSDT,-0.0009,-0.01,0.01,1.07,0.03,0.52
1660981320,binance,DGBUSDT,-0.0018,-0.01,0.01,0.56,0.02,0.53
1660981380,binance,DGBUSDT,-0.0027,-0.01,0.01,-0.25,0.02,0.52
1660981440,binance,DGBUSDT,0.0009,-0.01,0.01,0.04,0.02,0.51
1660981500,binance,DGBUSDT,0.0009,-0.01,0.01,0.33,0.02,0.51
1660981560,binance,DGBUSDT,0.0000,-0.01,0.01,0.33,0.02,0.51
1660981620,binance,DGBUSDT,-0.0018,-0.01,0.01,-0.21,0.02,0.55
1660981680,binance,DGBUSDT,0.0000,-0.01,0.01,-0.20,0.02,0.55
1660981740,binance,DGBUSDT,0.0037,-0.01,0.01,0.92,0.02,0.58
1660981800,binance,DGBUSDT,0.0000,-0.01,0.01,0.92,0.02,0.58
1660981860,binance,DGBUSDT,0.0009,-0.01,0.01,1.27,0.03,0.57
1660981920,binance,DGBUSDT,0.0000,-0.01,0.01,1.31,0.03,0.55
1660981980,binance,DGBUSDT,0.0000,-0.01,0.01,1.29,0.03,0.54
1660982040,binance,DGBUSDT,0.0000,-0.01,0.01,1.28,0.03,0.55
1660982100,binance,DGBUSDT,0.0000,-0.01,0.01,1.23,0.03,0.55
1660982160,binance,DGBUSDT,-0.0018,-0.01,0.01,0.63,0.02,0.53
1660982220,binance,DGBUSDT,0.0000,-0.01,0.01,0.60,0.02,0.52
1660982280,binance,DGBUSDT,0.0037,-0.01,0.01,1.68,0.03,0.53
1660982340,binance,DGBUSDT,0.0009,-0.01,0.01,1.89,0.03,0.50
1660982400,binance,DGBUSDT,0.0009,-0.01,0.01,2.07,0.03,0.50
1660982460,binance,DGBUSDT,0.0000,-0.01,0.01,1.98,0.03,0.51
1660982520,binance,DGBUSDT,0.0000,-0.01,0.01,1.93,0.03,0.51
1660982580,binance,DGBUSDT,0.0009,-0.01,0.01,2.08,0.03,0.50
1660982640,binance,DGBUSDT,-0.0109,-0.01,0.01,-1.50,0.02,0.37
1660982700,binance,DGBUSDT,-0.0018,-0.01,0.01,-2.02,0.02,0.36
1660982760,binance,DGBUSDT,0.0018,-0.01,0.01,-1.44,0.02,0.37
1660982820,binance,DGBUSDT,0.0000,-0.01,0.01,-1.47,0.02,0.37
1660982880,binance,DGBUSDT,-0.0018,-0.01,0.01,-1.94,0.02,0.35
1660982940,binance,DGBUSDT,0.0018,-0.01,0.01,-1.36,0.02,0.36
1660983000,binance,DGBUSDT,0.0009,-0.01,0.01,-1.04,0.02,0.33
1660983060,binance,DGBUSDT,0.0000,-0.01,0.01,-1.03,0.02,0.31
1660983120,binance,DGBUSDT,0.0000,-0.01,0.01,-1.01,0.02,0.30
1660983180,binance,DGBUSDT,0.0000,-0.01,0.01,-0.97,0.02,0.31
1660983240,binance,DGBUSDT,-0.0009,-0.01,0.01,-1.19,0.02,0.35
1660983300,binance,DGBUSDT,0.0009,-0.01,0.01,-0.90,0.02,0.34
1660983360,binance,DGBUSDT,0.0000,-0.01,0.01,-0.88,0.02,0.32
1660983420,binance,DGBUSDT,-0.0009,-0.01,0.01,-1.10,0.02,0.35
1660983480,binance,DGBUSDT,0.0000,-0.01,0.01,-1.05,0.02,0.32
1660983540,binance,DGBUSDT,0.0009,-0.01,0.01,-0.76,0.02,0.31
1660983600,binance,DGBUSDT,0.0000,-0.01,0.01,-0.72,0.02,0.32
1660983660,binance,DGBUSDT,0.0000,-0.01,0.01,-0.69,0.02,0.32
1660983720,binance,DGBUSDT,0.0000,-0.01,0.01,-0.66,0.02,0.32
1660983780,binance,DGBUSDT,0.0000,-0.01,0.01,-0.65,0.02,0.32
1660983840,binance,DGBUSDT,0.0000,-0.01,0.01,-0.63,0.02,0.32
1660983900,binance,DGBUSDT,0.0000,-0.01,0.01,-0.61,0.02,0.30
1660983960,binance,DGBUSDT,0.0000,-0.01,0.01,-0.59,0.02,0.30
1660984020,binance,DGBUSDT,0.0000,-0.01,0.01,-0.58,0.02,0.26
1660984080,binance,DGBUSDT,0.0000,-0.01,0.01,-0.58,0.02,0.26
1660984140,binance,DGBUSDT,0.0000,-0.01,0.01,-0.55,0.02,0.27
1660984200,binance,DGBUSDT,0.0000,-0.01,0.01,-0.52,0.02,0.27
1660984260,binance,DGBUSDT,-0.0009,-0.01,0.01,-0.73,0.02,0.30
1660984320,binance,DGBUSDT,0.0000,-0.01,0.01,-0.69,0.02,0.31
1660984380,binance,DGBUSDT,0.0018,-0.01,0.01,-0.15,0.02,0.52
1660984440,binance,DGBUSDT,0.0009,-0.01,0.01,0.13,0.02,0.53
1660984500,binance,DGBUSDT,0.0000,-0.01,0.01,0.16,0.02,0.52
1660984560,binance,DGBUSDT,-0.0009,-0.01,0.01,-0.09,0.02,0.53
1660984620,binance,DGBUSDT,0.0000,-0.01,0.00,-0.07,0.02,0.57
1660984680,binance,DGBUSDT,0.0000,-0.01,0.00,-0.02,0.02,0.55
1660984740,binance,DGBUSDT,0.0000,-0.01,0.00,0.04,0.02,0.56
1660984800,binance,DGBUSDT,0.0000,-0.01,0.00,0.12,0.02,0.56
1660984860,binance,DGBUSDT,0.0009,-0.01,0.00,0.60,0.02,0.55
1660984920,binance,DGBUSDT,-0.0009,-0.01,0.00,0.38,0.02,0.55
1660984980,binance,DGBUSDT,0.0018,-0.00,0.01,2.51,0.02,0.57
1660985040,binance,DGBUSDT,-0.0009,-0.00,0.01,1.56,0.02,0.58
1660985100,binance,DGBUSDT,-0.0009,-0.00,0.01,0.72,0.02,0.58
1660985160,binance,DGBUSDT,0.0000,-0.00,0.01,0.68,0.02,0.58
1660985220,binance,DGBUSDT,0.0000,-0.00,0.01,0.64,0.02,0.58
1660985280,binance,DGBUSDT,0.0000,-0.00,0.00,0.63,0.02,0.60
1660985340,binance,DGBUSDT,0.0000,-0.00,0.00,0.59,0.02,0.60
1660985400,binance,DGBUSDT,0.0000,-0.00,0.00,0.56,0.02,0.60
1660985460,binance,DGBUSDT,0.0009,-0.00,0.00,1.54,0.02,0.58
1660985520,binance,DGBUSDT,-0.0009,-0.00,0.00,0.47,0.02,0.58
1660985580,binance,DGBUSDT,0.0000,-0.00,0.00,0.44,0.02,0.58
1660985640,binance,DGBUSDT,-0.0009,-0.00,0.00,-0.65,0.02,0.58
1660985700,binance,DGBUSDT,0.0000,-0.00,0.00,-0.65,0.02,0.58
1660985760,binance,DGBUSDT,0.0028,-0.00,0.00,2.33,0.02,0.63
1660985820,binance,DGBUSDT,-0.0018,-0.00,0.00,0.29,0.02,0.60
1660985880,binance,DGBUSDT,0.0000,-0.00,0.00,0.24,0.02,0.60
1660985940,binance,DGBUSDT,0.0000,-0.00,0.00,0.22,0.02,0.60
1660986000,binance,DGBUSDT,-0.0018,-0.00,0.00,-1.87,0.02,0.57
1660986060,binance,DGBUSDT,0.0000,-0.00,0.00,-1.78,0.02,0.57
1660986120,binance,DGBUSDT,0.0000,-0.00,0.00,-1.70,0.02,0.56
1660986180,binance,DGBUSDT,-0.0009,-0.00,0.00,-2.44,0.02,0.59
1660986240,binance,DGBUSDT,0.0000,-0.00,0.00,-2.24,0.02,0.59
1660986300,binance,DGBUSDT,-0.0037,-0.01,0.00,-4.13,0.01,0.53
1660986360,binance,DGBUSDT,0.0000,-0.01,0.00,-3.38,0.01,0.53
1660986420,binance,DGBUSDT,0.0000,-0.01,0.00,-2.91,0.01,0.53
1660986480,binance,DGBUSDT,0.0009,-0.01,0.00,-2.22,0.01,0.51
1660986540,binance,DGBUSDT,0.0000,-0.01,0.00,-2.04,0.01,0.51
1660986600,binance,DGBUSDT,0.0000,-0.01,0.00,-1.89,0.01,0.53
1660986660,binance,DGBUSDT,-0.0018,-0.01,0.00,-2.42,0.01,0.51
1660986720,binance,DGBUSDT,0.0000,-0.01,0.00,-2.21,0.01,0.50
1660986780,binance,DGBUSDT,-0.0019,-0.01,0.00,-2.56,0.01,0.48
1660986840,binance,DGBUSDT,0.0019,-0.01,0.00,-1.80,0.01,0.48
1660986900,binance,DGBUSDT,0.0019,-0.01,0.00,-1.14,0.01,0.49
1660986960,binance,DGBUSDT,0.0009,-0.01,0.00,-0.81,0.02,0.47
1660987020,binance,DGBUSDT,-0.0009,-0.01,0.00,-1.05,0.01,0.48
1660987080,binance,DGBUSDT,-0.0009,-0.01,0.00,-1.27,0.01,0.50
1660987140,binance,DGBUSDT,0.0009,-0.01,0.00,-0.94,0.01,0.48
1660987200,binance,DGBUSDT,0.0000,-0.01,0.00,-0.89,0.01,0.50
1660987260,binance,DGBUSDT,-0.0009,-0.01,0.00,-1.12,0.01,0.50
1660987320,binance,DGBUSDT,0.0009,-0.01,0.00,-0.79,0.01,0.48
1660987380,binance,DGBUSDT,0.0009,-0.01,0.00,-0.47,0.02,0.46
1660987440,binance,DGBUSDT,0.0000,-0.01,0.00,-0.43,0.02,0.46
